ID,Sitio,Índice del lugar,Nombre del lugar,Enlace del lugar,Municipio,Valoración,Valoraciones,Precio,Comentario,Fecha,Votos a favor,Votos en contra,Valoración_num,Sentimiento
974,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,Bucear es una experiencia inolvidable... Es conocer el mundo que se esconde en nuestra propia tierra. conocer la vida submarina es un privilegio que pocos tenemos! #Vivelavidaquequierascontar. Gracias Sr. Guillermo Cámara. Coveñas diving,19 de abril de 2021,0,0,5,neutral
769,Tripadvisor,57,Archipiélago De San Bernardo,https://www.tripadvisor.co/Attraction_Review-g616329-d14930714-Reviews-or20-Archipelago_Of_San_Bernardo-Covenas_Sucre_Department.html,Coveñas,4.0/5,29,Precio Desconocido,"Estuvimos en el recorrido en lancha para 40 personas recorrimos varias islas y nos quedamos tres horas en Isla Mucura la que nos pareció la isla más hermosa por sus aguas cristalinas y tranquilas. En mi opinión, mejor que en San Andrés. Ese día ordenamos langosta para almorzar que es un robo mejor pidan otra cosa.",28 de diciembre de 2018,2,0,4,neutral
1253,Tripadvisor,79,Anfibio Sports Adventure,https://www.tripadvisor.co/Attraction_Review-g10326747-d23061629-Reviews-or30-Anfibio_Sports_Adventure-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,34,Precio Desconocido,"Muy recomendados, excelente experiencia, muy buena la explicación y muy amable Ciro. Todo es muy organizado, los equipos están en excelente estado y muy buena relación costo beneficio.",7 de junio de 2021,0,0,5,neutral
397,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Magnífica playa Para acceder puedes tomar una lancha desde Tolu, después de unos 45 min, de viaje, llegas a este rincón escondido, con una playa magnífica de aguas transparentes. No encontrarás grandes establecimientos comerciales, solo kioscos improvisados en los cuales puedes comer un almuerzo con pescado fresco. Personalmente me quedé tres días en carpa, y sobre las 4 de la tarde las últimas lanchas recogen los turistas y queda la playa totalmente vacía, una experiencia muy buena el poder disfrutar un lugar así totalmente solo.",10 de enero de 2017,0,0,4.5,neutral
91,Foursquare,6,Sincé - Sucre,https://es.foursquare.com/v/sinc%C3%A9--sucre/4e247cc0e4cdf68591a3811c,Sincé,8.2/10,16 valoraciones,Precio Desconocido,"En elbarriola ceja vive Blanca Acosta que prepara deliciosos productosgastronómicos(Galleta,Mollete,Bolita de leche, etc) pruebalos!Leer más","Abril 22, 2012",0,0,8.2,positivo
316,Foursquare,49,Hamburguesas El Corral,https://foursquare.com/v/hamburguesas-el-corral/4cd5d394886cb60c247a8689,Sincelejo,6.4/10,21 valoraciones,$,Ensalada cobb y los aros de cebolla son espectaculares!,"Septiembre 24, 2014",0,0,6.4,neutral
852,Tripadvisor,64,Plaza de Majagual,https://www.tripadvisor.co/Attraction_Review-g1395140-d6951865-Reviews-or30-Plaza_de_Majagual-Sincelejo_Sucre_Department.html,Sincelejo,3.5/5,32,Precio Desconocido,"Lugar de esparcimiento de amigos y amistades, se recrea con los espectaculares eventos que aquí se realizan.",12 de diciembre de 2018,0,0,3.5,negativo
233,Foursquare,38,Plaza de Majagual,https://foursquare.com/v/plaza-de-majagual/4c0193ebf99620a1dbcd2404,Sincelejo,7.2/10,40 valoraciones,Precio Desconocido,Visita el PUNTO DE INFORMACIÓN TURÍSTICA,"Noviembre 26, 2013",0,0,7.2,positivo
45,Foursquare,2,Playas de Coveñas,https://es.foursquare.com/v/playas-de-cove%C3%B1as/4e0b5bd352b1fe83d54c6f4b,Coveñas,8.8/10,241 valoraciones,Precio Desconocido,"Bonitasplayas,  recomiendo elhotelLaFragata.","Abril 13, 2015",3,0,8.8,positivo
470,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Lo máximo Esta isla es hermosísima, me encantó volvería sin duda, está cerca de Tolú, otras playas cerca al archipiélago de San Bernardo.",28 de octubre de 2014,0,0,4.5,neutral
428,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Hermosos paisajes! Isla Múcura es un destino hermoso de Colombia, si bien no atrae tantos turistas considerando que para llegar hay que pasar dos horas en una lancha, cualquier esfuerzo por ir a este hermoso lugar será recompensado una vez veas sus hermosas playas. La playa pública es hermosa, sin embargo recomiendo a todos los viajeros hospedarse en el hotel Punta Faro, que es una maravilla, cada peso lo vale.",27 de julio de 2015,0,0,4.5,neutral
1162,Tripadvisor,75,Rincón Dive Center,https://www.tripadvisor.co/Attraction_Review-g10326747-d14126059-Reviews-or60-Rincon_Dive_Center-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,192,Precio Desconocido,"Definitivamente el mejor lugar para bucear. Ya había hecho una inmersión recreativa allí y me sentí tan bien que decidí hacer mi curso open water con ellos, los recomiendo 100%. El componente teórico lo desarrollé con el programa eLearning antes de viajar a Rincón del Mar y estuvieron atentos a todo mi proceso y a resolver todas las inquietudes que tuviera. En la parte práctica y las inmersiones Giovanny y Steffi me dieron toda la seguridad y confianza para lograrlo. Son muy atentos, respetuosos y sobre todo muy profesionales, excelentes en lo que hacen. Los lugares a los que nos llevaron son hermosos y la buena energía que te transmiten hace que la experiencia sea aún más maravillosa. Hasta me hicieron una pequeña celebración de cumpleaños. Es un lugar al que sin duda volveré para bucear con ellos.",31 de diciembre de 2020,0,0,5,neutral
600,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,Paseo en canoa por la ciénaga observando diferente tipo de manglares y navegando por varios canales de la ciénaga. Paseo lleno de naturaleza y paz.,13 de enero de 2019,0,0,4.5,neutral
1270,Tripadvisor,79,Anfibio Sports Adventure,https://www.tripadvisor.co/Attraction_Review-g10326747-d23061629-Reviews-or30-Anfibio_Sports_Adventure-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,34,Precio Desconocido,"Las experiencias tanto en bicicleta como en paddle fueron únicas e increíbles 🙏😌. El acompañamiento y el profesionalismo fueron claves para tomar el riesgo y superar miedos en un lugar que es es un paraíso terrenal. Mil gracias 💫, super recomendado 🤘✊🏼👍.",6 de febrero de 2021,1,0,5,neutral
324,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Tienes que ir a este tour si te encuentras por Coveñas, Tolú o Rncón del mar. Las aguas son cristalinas y de color turquesa así que empaca tu snorkel y careta y vete sin pensarlo!!!",11 de enero de 2019,0,0,4.5,neutral
750,Tripadvisor,57,Archipiélago De San Bernardo,https://www.tripadvisor.co/Attraction_Review-g616329-d14930714-Reviews-or20-Archipelago_Of_San_Bernardo-Covenas_Sucre_Department.html,Coveñas,4.0/5,29,Precio Desconocido,"Paseo imperdible si estás en la zona. Gracias a Navegar Club y sus lanchas Don Chucho y Emperador, muy buen viaje. Si se entienden las dificultades de la zona y se valora el esfuerzo de las personas para brindar un buen servicio, se pasa muy bien. Hermoso conocer las islas, ver lo majestuoso del mar y entender la idiosincrasia de los lugareños siempre vale la pena. Un poco difícil conocer la vida en el islote, ojalá lo que recogen con estas visitas sea de provecho para los lugareños y su nivel de vida.",23 de enero de 2023,0,0,4,neutral
955,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Recomendado 100%, una experiencia inolvidable realicé el minicurso con dos inmersiones, lugares increíbles y hermosos.",12 de enero de 2022,0,0,5,neutral
1064,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Una excelente experiencia, muy profesionales en todo el desarrollo del buceo, felicito a Guillermo y Ana!!!",10 de octubre de 2019,1,0,5,neutral
226,Foursquare,38,Plaza de Majagual,https://foursquare.com/v/plaza-de-majagual/4c0193ebf99620a1dbcd2404,Sincelejo,7.2/10,40 valoraciones,Precio Desconocido,#PUNTO DE INFORMACIÓN TURÍSTICA PLAZA DE MAJAGUAL SINCELEJO,"Noviembre 26, 2013",0,0,7.2,positivo
43,Foursquare,2,Playas de Coveñas,https://es.foursquare.com/v/playas-de-cove%C3%B1as/4e0b5bd352b1fe83d54c6f4b,Coveñas,8.8/10,241 valoraciones,Precio Desconocido,"Visitar la pesqueraTumaco, el mejorpescadode la región","Enero 22, 2014",0,0,8.8,positivo
694,Tripadvisor,53,Playas Rincon del Mar,https://www.tripadvisor.co/Attraction_Review-g4452849-d10213520-Reviews-or40-Playas_Rincon_del_Mar-San_Onofre_Sucre_Department.html,San Onofre,4.0/5,51,Precio Desconocido,"Paradise lugar donde podrá disfrutar de hermosas islas, deliciosa comida, gente agradable, deportes náuticos y multicultural mezcla.",10 de abril de 2017,0,0,4,neutral
565,Tripadvisor,51,Reserva Natural Sanguaré,https://www.tripadvisor.co/Attraction_Review-g4452849-d7149029-Reviews-Reserva_Natural_Sanguare-San_Onofre_Sucre_Department.html, San Onofre,5.0/5,35,Precio Desconocido,"Sanguaré es un sitio mágico, lleno de gente espectacular, con un excelente concepto de desarrollo sostenible. La comida es de mis favoritas, la presentación y la amabilidad de su gente la hacen mejor. La visita al bosque seco, la laguna del manglar, el plancton bioluminiscente, la cueva del tigre son paseos muy especiales y diferentes con unos guías conocedores y súper amables. Es un sitio inolvidable para ir solos, en pareja, con la familia o con los amigos.",23 de marzo de 2015,0,0,5,neutral
930,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Bucear es una experiencia única que recomiendo. Además realizarlo rodeado de personas como Guillermo y su equipo de trabajo que te hacen sentir como parte de su familia, con su atención, carisma y profesionalismo, es aun mas gratificante. Gracias por acompañarme en este proceso de certificación como open water diver. Espero continuar mi formación como buzo con ustedes.",10 de diciembre de 2023,5,0,5,neutral
776,Tripadvisor,58,Orla de Tolu,https://www.tripadvisor.co/Attraction_Review-g1726000-d8838800-Reviews-or20-Orla_de_Tolu-Santiago_de_Tolu_Sucre_Department.html,Santiago de Tolú,4.0/5,31,Precio Desconocido,Puede uno relajarse todo el día frente al mar. No hay demasiada bulla de equipos de sonido y la cervecita es a buen precio. Es un lugar sencillo.,13 de enero de 2022,0,0,4,neutral
367,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Recomiendo ir a la Playa del Hostal, en la parte con menos gente, justo al otro lado de la isla. Hay Hoteles muy bonitos donde alojarse.",19 de diciembre de 2017,0,0,4.5,neutral
358,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Lo mejor es madrugar. Deben madrugar para poder pagar el tour en $55.000 COP en la agencia, porque si no las personas que están en el puerto cobran 80 mil. La isla es espectacular para bañarse, sin piedrita ni nada de eso. El tour pasa por Santa Cruz del islote, las personas que quieran pueden bajarse ahí a conocer. El tour trae almuerzo incluido es básico peor rico. Las carpas las alquilan en $15.000 COP. . Hay otro tour que va a tintinan.",29 de julio de 2018,2,0,4.5,neutral
306,Foursquare,48,Lile's Pizza,https://foursquare.com/v/liles-pizza/5185a7cb498e83656eba3d55,Sincelejo,6.7/10,31 valoraciones,$,"El servicio tarda demasiado, y la disponibilidad de los platos es limitada muchas veces. En general la comida es muy buena, las costillas en salsa de chipotle son excelentes.","Marzo 9, 2015",0,0,6.7,neutral
1106,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Guillermo fue súper atento y muy profesional, conoce muy bien la zona y los lugares visitados fueron únicos! Definitivamente volveré!",8 de enero de 2019,1,0,5,neutral
583,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Si vas a Coveñas tienes que visitar la Caimanera, un lugar especial, hermoso, acogedor. Está muy cerca del centro de Coveñas, puedes ir en auto particular, en transporte público, en moto.",5 de enero de 2020,1,0,4.5,neutral
837,Tripadvisor,60,Teatro Municipal de Sincelejo,https://www.tripadvisor.co/Attraction_Review-g1395140-d7745942-Reviews-or10-Teatro_Municipal_de_Sincelejo-Sincelejo_Sucre_Department.html,Sincelejo,4.0/5,11,Precio Desconocido,Tarde de conferencia sobre la Inteligencia emocional. Excelente conferencista Wilman Roa. Buena experiencia.,17 de agosto de 2015,0,0,4,neutral
865,Tripadvisor,64,Plaza de Majagual,https://www.tripadvisor.co/Attraction_Review-g1395140-d6951865-Reviews-or30-Plaza_de_Majagual-Sincelejo_Sucre_Department.html,Sincelejo,3.5/5,32,Precio Desconocido,"En épocas de festivales vallenatos es un conglomerado de gente muy importante que festeja con vallenato sus fiestas, en otras épocas es muy solo y sin atracción.",25 de julio de 2016,0,0,3.5,negativo
411,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Lo que más me gustó del tour por el archipiélago El color de la arena, del mar, realmente es hermoso, la arena es muy finita y clara, el color del mar se torna de varios azules. Esta isla es de sueño, vale la pena conocerla.",26 de febrero de 2016,0,0,4.5,neutral
1028,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Si quieres tener una experiencia inolvidable con los mejores, les recomiendo 100% bucear con Coveñas Diving. Desde su atención por teléfono y en el centro de buceo con Ana hasta el último minuto que terminas tu día de buceo con Guillermo, vas a encontrar una calidez, amabilidad, seguridad y experiencia maravillosa. Te hacen sentir seguros y felices todo el tiempo. No duden en contactarlos.",21 de enero de 2020,1,0,5,neutral
479,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Hermosas playas... Se llega a través de tours diarios que se toman en Cartagena, la playa es espectacular, ofrecen cócteles, licores y comida típica. Ideal para pasar un día de playa. Recomendado!",21 de agosto de 2014,0,0,4.5,neutral
89,Foursquare,4,Don Parilla,https://es.foursquare.com/v/don-parilla/4d0d1a66f393224b28801aee,Sincelejo,8.7/10,24 valoraciones,$$$$,Lomoa lasfinas hierbas,"Febrero 28, 2013",0,0,8.7,positivo
128,Foursquare,12,Olga Piña y Juana Luna,https://es.foursquare.com/v/olga-pi%C3%B1a-y-juana-luna/4e0732de6284d9ee92d3c024,Corozal,8.0/10,32 valoraciones,Precio Desconocido,Lospasteles de cerdoson deliciosos,"Marzo 19, 2012",0,0,8,positivo
572,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"hermoso lugar, la historia y la parte ambiental que te cuentan es muy linda y agradable para que todos seamos conscientes de seguir cuidando estos lugares y su importancia",7 de enero de 2020,0,0,4.5,neutral
911,Tripadvisor,72,Paintball Sincelejo,https://www.tripadvisor.co/Attraction_Review-g1395140-d12556744-Reviews-Paintball_Sincelejo-Sincelejo_Sucre_Department.html,Sincelejo,5.0/5,1,Precio Desconocido,"es de ir a jugar como si estuvieran en un servicio militar, pueden votar bastante adrenalina, divertirse, es obligatorio no quitarse los implementos de seguridad que entregan en el campo de juego. pueden ir en grupos con su familia o amigos.",16 de junio de 2017,0,0,5,neutral
1252,Tripadvisor,79,Anfibio Sports Adventure,https://www.tripadvisor.co/Attraction_Review-g10326747-d23061629-Reviews-or30-Anfibio_Sports_Adventure-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,34,Precio Desconocido,"Es una actividad muy tranquila fácil de hacer, con un paisaje increíble y con un instructor muy bueno como lo es Ciro. Cualquier persona puede disfrutar de la actividad, la verdad muy recomendada para todos. Sin duda la volvería hacer con Anfibio Sports Adventures.",14 de junio de 2021,0,0,5,neutral
625,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Muy lindo el paseo a la ciénaga disfrutando de los manglares, las aves, la casa flotante, las ostras y el chapuzón en la ciénaga.",20 de enero de 2017,0,0,4.5,neutral
1053,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Excelente muy profesionales, animados en lo que hacen, muy amables. Muy buenos equipos e indicaciones.",17 de noviembre de 2019,0,0,5,neutral
661,Tripadvisor,53,Playas Rincon del Mar,https://www.tripadvisor.co/Attraction_Review-g4452849-d10213520-Reviews-or40-Playas_Rincon_del_Mar-San_Onofre_Sucre_Department.html,San Onofre,4.0/5,51,Precio Desconocido,"La vía de acceso está en mal estado, playas bonitas, perros ediondos alrededor de las sillas en las playas. Hotel las Margaritas del Mar es bueno.",31 de octubre de 2021,1,0,4,neutral
779,Tripadvisor,58,Orla de Tolu,https://www.tripadvisor.co/Attraction_Review-g1726000-d8838800-Reviews-or20-Orla_de_Tolu-Santiago_de_Tolu_Sucre_Department.html,Santiago de Tolú,4.0/5,31,Precio Desconocido,"Es muy lindo, romántico y tranquilo. Se camina y se puede observar el atardecer. A algunos les puede molestar el que no hay una playa muy grande como en otras ciudades o deportes extremos en el mar. Está bien para ir en pareja y más si a alguno le gustan las artesanías.",19 de diciembre de 2019,0,0,4,neutral
921,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Cuando te encuentras con un personal cualificado y que disfrutas lo que hace, se nota, hicimos nuestro curso de open Water en el centro de buceo de Coveñas diving co, y el trato y la experiencia fueron espectaculares, buceamos con Guillermo que es instructor, y la experiencia fue inolvidable, tienen cuidado y estructurado todos los detalles, para que pongas en práctica técnicas de buceo y puedas engancharte al deporte y disfrutar de un buen rato, el trato recibido desde el minuto 1 con Ana fue espectacular. Lo recomendamos, porque además, bucear en esos mares, es una experiencia única y hacerlo de la mano de profesionales como lo son ellos es aún mejor.",1 de diciembre de 2023,6,0,5,neutral
46,Foursquare,2,Playas de Coveñas,https://es.foursquare.com/v/playas-de-cove%C3%B1as/4e0b5bd352b1fe83d54c6f4b,Coveñas,8.8/10,241 valoraciones,Precio Desconocido,Hermosos atardeceres,"Septiembre 10, 2016",3,0,8.8,positivo
1045,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Una experiencia muy bonita, la atención del equipo muy profesional, la amabilidad es de resaltar!! Un buen buceo!👍",16 de diciembre de 2019,1,0,5,neutral
979,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Completamente feliz. La verdad que Guillermo y Sebastián son unos tremendos anfitriones. Hice mi advance open water y me fue súper! Los puntos de buceo en las las islas de dan Bernardo son demasiado lindos. El agua es impresionante y la visibilidad perfecta. El buceo en barco hundido fue de locos. Es una experiencia única. Regresaría sin pensarlo dos veces. ¡Muchas gracias, me sentí como en casa 🤜🏻 🤿 🤛🏻",24 de abril de 2021,0,0,5,neutral
1248,Tripadvisor,79,Anfibio Sports Adventure,https://www.tripadvisor.co/Attraction_Review-g10326747-d23061629-Reviews-or30-Anfibio_Sports_Adventure-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,34,Precio Desconocido,"Una experiencia espectacular! el instructor fue super amable y atento, hicimos paddle boarding y estuvo genial.",13 de julio de 2021,0,0,5,neutral
742,Tripadvisor,56,Playa la Coquerita,https://www.tripadvisor.co/Attraction_Review-g616329-d10465002-Reviews-or20-Playa_la_Coquerita-Covenas_Sucre_Department.html,Coveñas,4.0/5,28,Precio Desconocido,"Un lugar muy tranquilo, con playas agradables y cálidas, sus habitantes son muy amables. Variedad de alimentos para todos los gustos, sus atardeceres son maravillosos. Definitivamente es un lugar donde se percibe un ambiente muy agradable.",24 de agosto de 2016,0,0,4,neutral
382,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Hermoso lugar Excelente lugar, tomamos una lancha de Tolu a Isla Mucura todo el viaje es hermoso, pasar por el Golfo de Morrosquillo, por el islote sensacional, el mar es completamente transparente, nuestra estadía en la isla fue agradable tranquila perfecta para caretear y pescar!",22 de julio de 2017,0,0,4.5,neutral
402,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"ISLAS O ARCHIPIÉLAGO DE SAN BERNARDO...ISLA TITIPAN ESPECTACULAR, SIMPLEMENTE HERMOSA, la isla titipan hace parte de las islas de san bernardo, cercana a la isla múcura. muy tranquila, limpia, de aguas transparentes,un paraíso, la recomiendo ampliamente.se puede llegar en lancha desde tolu.alli se embarcan y sale aproximadamente en 70 mil pesos colombianos, incluye tour por las diferentes islas opcional quedarse en múcura o titipan, incluye el almuerzo tipico de la region, con pescado frito ,patacon y arroz de coco.",9 de octubre de 2016,0,0,4.5,neutral
403,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,Espectacular! Es el lugar perfecto para ir en plan de descanso y relax. Las vistas son preciosas y el lugar es paradisiaco.,2 de octubre de 2016,0,0,4.5,neutral
1137,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Breve resumen: esta tienda de buceo carece en gran medida de profesionalismo, mantenimiento adecuado de su equipo y atención general a sus clientes. Historia completa a continuación. Queríamos bucear en Islas San Bernardo o Isla Fuerte, así que buscamos una tienda de buceo PADI en los alrededores. Cuando vimos que Coveñas Dive Co estaba operando allí, reservamos alojamiento en Coveñas. Desde el principio la comunicación vía whatsapp con el diveshop fue difícil. Podría deberse a la barrera del idioma (nuestro español no es muy bueno), pero nunca pudimos obtener respuestas claras a nuestras preguntas sobre las inmersiones. Después de muchos mensajes de ida y vuelta, terminamos reservando las inmersiones en San Bernardo. Un día antes de la inmersión, de repente mencionaron que la inmersión saldría desde Tolú, a 30 minutos de Coveñas. Cuando preguntamos si podíamos conseguir transporte a Tolú desde Coveñas, básicamente dijeron sin empatía que teníamos que resolver el problema del transporte nosotros mismos. Pensé que esto ya no era muy amigable para el cliente, porque su tienda de buceo física estaba literalmente a 300 m de nuestro alojamiento y reservamos específicamente alojamiento cerca de esa tienda de buceo para facilitar la logística. De todos modos, logramos llegar en autobús. El día de la inmersión nos encontramos en el puerto de Tolú y traen equipo de buceo según el cuestionario que llenas online. Así que nunca pudiste ponerte el equipo hasta justo antes de iniciar la inmersión. Por todo lo que viví ese día, quedó claro que no mantienen bien sus equipos. Para empezar, me compré una máscara y un snorkel llenos de moho (¡muy saludable!). En segundo lugar, pruebo el pulpo y veo que la aguja del medidor se mueve mucho al respirar. Le mencioné esto al divemaster, se encogió de hombros y dijo que estaba bien. Cuando entré al agua, noté que se escapaba aire del tanque. Al final, necesitaban una reparación de última hora de la junta tórica del tanque. Estaba claro que no revisaron adecuadamente el equipo antes de entregárnoslo. Además, nunca se fomentaron todas las pautas PADI de verificación de material o verificación de compañeros y, por lo tanto, el resto de nuestro grupo de buceo nunca las realizó (y esto para una tienda padi de 5 estrellas). Segunda inmersión, más problemas. Desde el momento en que entré nuevamente al agua, noté que el aire fluía desde el tubo conectado a mi fuente de aire alternativa. Nuevamente le mencioné esto al divemaster, tiró un poco de los tubos y dijo que solo era un poco de aire que salía y que todo estaría bien. Cuando estaba bajo el agua, constantemente entraba un poco de agua a mi regulador y tenía que purgarlo con frecuencia para poder respirar. Obviamente, nunca me sentí cómodo durante ninguna de las inmersiones. Los guías de buceo tampoco hacen ningún esfuerzo por señalar cosas bajo el agua, simplemente te llevan desde el punto a punto. Después de la inmersión, simplemente sellaron los dos siguientes espacios vacíos en el diario de inmersión y nunca dieron más detalles sobre la inmersión en sí. Inicialmente queríamos hacer más inmersiones con ellos, pero al final estoy feliz de que solo pudimos hacer una. De lejos, la peor experiencia de buceo que tuve en mi vida.",24 de julio de 2023,0,0,5,neutral
885,Tripadvisor,66,Ecoparque Laderas de Villeros Coveñas,https://www.tripadvisor.co/Attraction_Review-g616329-d7237724-Reviews-Ecoparque_Laderas_de_Villeros_Covenas-Covenas_Sucre_Department.html,Coveñas,3.5/5,4,Precio Desconocido,"El camino para llegar es angosto y de difícil acceso, lo cual dificulta el ingreso de vehículos grandes. Además, el parque está muy lejos del pueblo, y está prohibido meterse al lago que tiene.",5 de julio de 2016,0,0,3.5,negativo
867,Tripadvisor,64,Plaza de Majagual,https://www.tripadvisor.co/Attraction_Review-g1395140-d6951865-Reviews-or30-Plaza_de_Majagual-Sincelejo_Sucre_Department.html,Sincelejo,3.5/5,32,Precio Desconocido,"En esa plaza de Majagual encuentra mucho drogadicto, indigencia, insuficiente iluminación de noche y muchos mototaxistas. El mototaxismo ha afectado la zona céntrica de Sincelejo.",31 de marzo de 2016,0,0,3.5,negativo
